blockID,defID,FturkScore0,FturkScore1,FturkScore2,MturkScore0,MturkScore1,MturkScore2,turkGender,groundTruth,compasScore,defAge,defGender,defRace,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeDegree
22,9634,10,10,9,10,10,8,1,0,3,24,0,3,0,0,2,1
23,10390,8,8,10,9,9,9,1,1,4,29,0,1,0,0,3,1
23,10390,8,8,10,9,9,9,0,1,4,29,0,1,0,0,3,1
23,10762,5,6,4,2,2,4,1,0,4,26,1,3,0,0,1,0
23,10762,5,6,4,2,2,4,0,0,4,26,1,3,0,0,1,0
23,10783,1,1,0,0,0,1,0,0,1,66,0,1,0,0,0,0
23,10783,1,1,0,0,0,1,1,0,1,66,0,1,0,0,0,0
23,10824,7,7,7,4,6,7,1,1,4,23,1,2,0,0,1,1
23,10824,7,7,7,4,6,7,0,1,4,23,1,2,0,0,1,1
23,10919,9,9,10,9,10,10,1,1,6,35,0,2,0,0,12,0
23,10919,9,9,10,9,10,10,0,1,6,35,0,2,0,0,12,0
23,1159,1,0,1,1,1,1,0,0,1,53,1,2,0,0,0,1
23,1159,1,0,1,1,1,1,1,0,1,53,1,2,0,0,0,1
23,1286,9,8,9,9,10,10,1,1,4,24,0,1,0,2,3,1
23,1286,9,8,9,9,10,10,0,1,4,24,0,1,0,2,3,1
23,1833,4,2,4,0,0,1,0,0,3,24,0,4,0,0,0,1
23,1833,4,2,4,0,0,1,1,0,3,24,0,4,0,0,0,1
23,2572,8,9,8,7,8,8,1,1,5,28,1,2,0,0,2,1
23,2572,8,9,8,7,8,8,0,1,5,28,1,2,0,0,2,1
23,3234,10,10,10,10,10,9,0,0,1,39,0,1,0,0,8,1
23,3234,10,10,10,10,10,9,1,0,1,39,0,1,0,0,8,1
23,3510,9,9,10,10,10,9,0,1,9,36,0,1,1,0,10,0
23,3510,9,9,10,10,10,9,1,1,9,36,0,1,1,0,10,0
23,4461,8,7,7,9,10,7,1,0,1,64,0,1,0,0,8,1
23,4461,8,7,7,9,10,7,0,0,1,64,0,1,0,0,8,1
23,4703,3,4,2,2,1,2,1,1,2,25,0,3,0,0,0,1
23,4703,3,4,2,2,1,2,0,1,2,25,0,3,0,0,0,1
23,505,2,5,5,1,2,5,1,0,1,29,0,2,0,0,0,1
23,505,2,5,5,1,2,5,0,0,1,29,0,2,0,0,0,1
23,5213,9,8,9,7,7,9,1,0,2,33,0,3,0,0,3,0
23,5213,9,8,9,7,7,9,0,0,2,33,0,3,0,0,3,0
23,5217,2,3,2,0,2,3,0,1,1,37,0,2,0,0,0,1
23,5217,2,3,2,0,2,3,1,1,1,37,0,2,0,0,0,1
23,526,5,5,5,5,3,5,0,0,6,21,1,1,0,0,0,1
23,526,5,5,5,5,3,5,1,0,6,21,1,1,0,0,0,1
23,5352,3,4,1,0,1,1,1,1,2,24,0,2,0,0,0,0
23,5352,3,4,1,0,1,1,0,1,2,24,0,2,0,0,0,0
23,5917,5,3,4,2,4,6,0,1,4,32,0,2,0,0,1,0
23,5917,5,3,4,2,4,6,1,1,4,32,0,2,0,0,1,0
23,7219,9,9,10,8,10,9,0,0,4,32,0,2,0,0,3,1
23,7219,9,9,10,8,10,9,1,0,4,32,0,2,0,0,3,1
23,7224,5,7,6,3,4,6,0,1,3,24,0,2,0,0,1,1
23,7224,5,7,6,3,4,6,1,1,3,24,0,2,0,0,1,1
23,8528,6,7,6,2,5,7,0,0,2,32,0,2,0,0,1,1
23,8528,6,7,6,2,5,7,1,0,2,32,0,2,0,0,1,1
23,9428,9,10,10,10,10,9,1,0,2,52,0,1,0,0,7,0
23,9428,9,10,10,10,10,9,0,0,2,52,0,1,0,0,7,0
23,9690,4,4,6,1,1,3,0,0,2,26,1,2,0,0,0,0
23,9690,4,4,6,1,1,3,1,0,2,26,1,2,0,0,0,0
23,9844,7,8,6,6,4,6,0,1,1,51,0,1,0,0,2,1
23,9844,7,8,6,6,4,6,1,1,1,51,0,1,0,0,2,1
24,10137,1,1,1,1,2,2,0,0,7,32,0,2,0,0,0,1
24,10137,1,1,1,1,2,2,1,0,7,32,0,2,0,0,0,1
24,10150,9,8,10,7,9,8,0,1,2,28,0,2,0,0,3,0
24,10150,9,8,10,7,9,8,1,1,2,28,0,2,0,0,3,0
24,10591,10,9,9,7,6,9,0,1,5,40,0,1,0,0,4,1
24,10591,10,9,9,7,6,9,1,1,5,40,0,1,0,0,4,1
24,10700,10,10,10,10,10,10,1,1,10,36,0,2,1,2,14,1
24,10700,10,10,10,10,10,10,0,1,10,36,0,2,1,2,14,1
24,1166,9,9,9,8,10,8,0,1,9,27,0,2,0,0,4,1
24,1166,9,9,9,8,10,8,1,1,9,27,0,2,0,0,4,1
24,2228,10,9,10,10,10,10,0,1,4,19,0,2,0,2,3,1
24,2228,10,9,10,10,10,10,1,1,4,19,0,2,0,2,3,1
24,4117,3,3,2,1,2,3,0,0,1,48,1,1,0,0,1,0
24,4117,3,3,2,1,2,3,1,0,1,48,1,1,0,0,1,0
24,42,10,9,9,8,7,8,0,1,8,32,0,2,0,0,4,1
24,42,10,9,9,8,7,8,1,1,8,32,0,2,0,0,4,1
24,4290,1,3,5,2,2,3,1,0,1,29,0,2,0,0,1,0
24,4290,1,3,5,2,2,3,0,0,1,29,0,2,0,0,1,0
24,5985,0,0,1,0,0,3,1,0,1,65,0,1,0,0,0,0
24,5985,0,0,1,0,0,3,0,0,1,65,0,1,0,0,0,0
24,6171,0,2,1,2,2,3,1,0,1,45,1,2,0,0,1,1
24,6171,0,2,1,2,2,3,0,0,1,45,1,2,0,0,1,1
24,685,7,5,6,4,4,9,0,1,10,46,1,2,0,0,2,1
24,685,7,5,6,4,4,9,1,1,10,46,1,2,0,0,2,1
24,7199,5,3,5,3,2,5,0,0,6,28,0,2,0,0,1,1
24,7199,5,3,5,3,2,5,1,0,6,28,0,2,0,0,1,1
24,7437,10,10,10,10,8,10,0,1,10,29,1,1,0,0,20,1
24,7437,10,10,10,10,8,10,1,1,10,29,1,1,0,0,20,1
24,7517,0,0,0,1,0,1,0,0,1,41,1,2,0,0,0,0
24,7517,0,0,0,1,0,1,1,0,1,41,1,2,0,0,0,0
24,7830,7,7,6,3,5,9,1,1,5,31,1,2,0,0,2,1
24,7830,7,7,6,3,5,9,0,1,5,31,1,2,0,0,2,1
24,8532,7,5,6,6,5,8,1,0,2,30,0,2,0,0,1,1
24,8532,7,5,6,6,5,8,0,0,2,30,0,2,0,0,1,1
24,9328,2,0,0,0,0,1,1,0,1,41,1,3,0,0,0,1
24,9328,2,0,0,0,0,1,0,0,1,41,1,3,0,0,0,1
24,9336,10,10,10,7,9,10,0,0,4,26,0,2,0,0,5,1
24,9336,10,10,10,7,9,10,1,0,4,26,0,2,0,0,5,1
24,9399,10,8,6,6,5,9,0,1,3,43,0,3,0,0,3,0
24,9399,10,8,6,6,5,9,1,1,3,43,0,3,0,0,3,0
24,9467,2,2,3,1,2,1,1,1,7,22,0,2,0,0,0,1
24,9467,2,2,3,1,2,1,0,1,7,22,0,2,0,0,0,1
24,9586,0,1,0,1,1,1,1,1,5,22,1,2,0,0,0,0
24,9586,0,1,0,1,1,1,0,1,5,22,1,2,0,0,0,0
24,9609,9,10,10,10,10,10,1,1,5,32,1,3,0,0,8,0
24,9609,9,10,10,10,10,10,0,1,5,32,1,3,0,0,8,0
24,9686,1,2,2,1,3,2,0,0,4,24,0,2,0,0,0,1
24,9686,1,2,2,1,3,2,1,0,4,24,0,2,0,0,0,1
24,9820,8,5,8,5,5,7,0,0,4,29,0,2,0,0,2,0
24,9820,8,5,8,5,5,7,1,0,4,29,0,2,0,0,2,0
25,10076,9,10,10,9,9,10,0,0,4,21,0,2,0,0,2,1
25,10076,9,10,10,9,9,10,1,0,4,21,0,2,0,0,2,1
25,10401,1,1,0,2,1,0,1,0,1,47,1,1,0,0,0,0
25,10401,1,1,0,2,1,0,0,0,1,47,1,1,0,0,0,0
25,1059,6,9,6,5,3,6,1,0,6,24,0,2,0,0,1,0
25,1059,6,9,6,5,3,6,0,0,6,24,0,2,0,0,1,0
25,10706,2,0,0,4,1,2,1,0,7,42,0,2,0,0,0,0
25,10706,2,0,0,4,1,2,0,0,7,42,0,2,0,0,0,0
25,1160,4,6,2,5,3,1,0,0,7,23,1,2,0,0,0,1
25,1160,4,6,2,5,3,1,1,0,7,23,1,2,0,0,0,1
25,1870,4,3,2,7,4,4,1,0,3,20,0,2,0,0,0,1
25,1870,4,3,2,7,4,4,0,0,3,20,0,2,0,0,0,1
25,2502,1,2,0,5,3,2,1,0,1,45,0,3,0,0,0,1
25,2502,1,2,0,5,3,2,0,0,1,45,0,3,0,0,0,1
25,2533,3,5,1,3,2,1,0,1,6,19,0,1,0,0,0,0
25,2533,3,5,1,3,2,1,1,1,6,19,0,1,0,0,0,0
25,2586,6,6,2,7,4,6,0,0,1,40,0,1,0,0,1,1
25,2586,6,6,2,7,4,6,1,0,1,40,0,1,0,0,1,1
25,2790,1,3,0,3,2,2,0,0,4,43,0,1,0,0,0,0
25,2790,1,3,0,3,2,2,1,0,4,43,0,1,0,0,0,0
25,3322,4,3,1,6,4,1,1,1,4,22,0,2,0,0,0,1
25,3322,4,3,1,6,4,1,0,1,4,22,0,2,0,0,0,1
25,3602,8,10,9,10,9,9,1,1,8,35,0,2,0,0,10,0
25,3602,8,10,9,10,9,9,0,1,8,35,0,2,0,0,10,0
25,4122,3,4,1,2,1,3,0,0,6,25,1,1,0,0,0,1
25,4122,3,4,1,2,1,3,1,0,6,25,1,1,0,0,0,1
25,4444,9,10,8,7,6,7,0,0,10,25,1,1,0,0,2,1
25,4444,9,10,8,7,6,7,1,0,10,25,1,1,0,0,2,1
25,4724,2,3,1,1,0,1,1,1,1,64,1,2,0,0,1,0
25,4724,2,3,1,1,0,1,0,1,1,64,1,2,0,0,1,0
25,5433,6,7,4,6,5,5,1,1,8,20,1,2,0,0,1,1
25,5433,6,7,4,6,5,5,0,1,8,20,1,2,0,0,1,1
25,6096,5,7,5,6,5,4,1,1,9,20,0,2,0,0,1,0
25,6096,5,7,5,6,5,4,0,1,9,20,0,2,0,0,1,0
25,6170,10,10,10,10,9,10,0,1,9,29,0,2,0,1,8,0
25,6170,10,10,10,10,9,10,1,1,9,29,0,2,0,1,8,0
25,6251,8,10,9,7,9,9,0,0,4,33,0,2,0,0,5,1
25,6251,8,10,9,7,9,9,1,0,4,33,0,2,0,0,5,1
25,6377,9,9,8,7,7,9,1,1,7,27,0,1,0,0,2,1
25,6377,9,9,8,7,7,9,0,1,7,27,0,1,0,0,2,1
25,6586,10,10,9,7,8,9,1,1,5,53,1,1,0,0,6,1
25,6586,10,10,9,7,8,9,0,1,5,53,1,1,0,0,6,1
25,7958,6,6,6,7,7,7,0,0,2,58,0,1,0,0,5,0
25,7958,6,6,6,7,7,7,1,0,2,58,0,1,0,0,5,0
25,9357,9,10,10,9,8,10,1,0,4,36,0,2,0,0,6,0
25,9357,9,10,10,9,8,10,0,0,4,36,0,2,0,0,6,0
25,9617,9,10,10,9,9,9,0,1,4,27,0,2,0,0,4,1
25,9617,9,10,10,9,9,9,1,1,4,27,0,2,0,0,4,1
25,9833,4,5,1,1,0,0,0,0,1,67,0,1,0,0,0,1
25,9833,4,5,1,1,0,0,1,0,1,67,0,1,0,0,0,1
26,10008,5,5,4,4,5,6,0,1,4,28,0,1,0,0,1,1
26,10008,5,5,4,4,5,6,1,1,4,28,0,1,0,0,1,1
26,10491,4,6,4,1,1,2,0,0,3,29,0,1,0,0,1,0
26,10491,4,6,4,1,1,2,1,0,3,29,0,1,0,0,1,0
26,10878,7,7,7,6,4,8,0,1,6,47,0,3,0,0,3,0
26,10878,7,7,7,6,4,8,1,1,6,47,0,3,0,0,3,0
26,227,1,1,3,3,3,3,0,1,3,31,1,2,0,0,0,1
26,227,1,1,3,3,3,3,1,1,3,31,1,2,0,0,0,1
26,2476,9,10,9,8,8,10,1,1,8,26,0,2,0,1,13,1
26,2476,9,10,9,8,8,10,0,1,8,26,0,2,0,1,13,1
26,2605,4,6,3,1,2,2,0,0,8,45,0,3,0,0,1,0
26,2605,4,6,3,1,2,2,1,0,8,45,0,3,0,0,1,0
26,2758,3,1,1,3,3,2,1,0,2,25,0,2,0,0,0,1
26,2758,3,1,1,3,3,2,0,0,2,25,0,2,0,0,0,1
26,3215,1,1,1,2,1,1,1,0,1,52,0,1,0,0,0,0
26,3215,1,1,1,2,1,1,0,0,1,52,0,1,0,0,0,0
26,3289,10,10,10,10,10,10,0,0,6,38,0,2,0,0,15,1
26,3289,10,10,10,10,10,10,1,0,6,38,0,2,0,0,15,1
26,3790,4,4,7,4,5,2,1,0,3,29,0,1,0,0,1,1
26,3790,4,4,7,4,5,2,0,0,3,29,0,1,0,0,1,1
26,4637,5,6,6,5,2,5,0,1,1,36,0,2,0,0,2,1
26,4637,5,6,6,5,2,5,1,1,1,36,0,2,0,0,2,1
26,4907,7,10,10,10,9,10,1,1,9,31,0,2,2,1,16,1
26,4907,7,10,10,10,9,10,0,1,9,31,0,2,2,1,16,1
26,5134,10,9,10,9,8,10,1,1,9,27,0,1,0,0,18,1
26,5134,10,9,10,9,8,10,0,1,9,27,0,1,0,0,18,1
26,5330,2,4,1,1,0,1,0,1,1,29,0,2,0,0,0,0
26,5330,2,4,1,1,0,1,1,1,1,29,0,2,0,0,0,0
26,552,5,6,7,4,7,7,0,1,6,22,0,1,0,0,2,0
26,552,5,6,7,4,7,7,1,1,6,22,0,1,0,0,2,0
26,5852,2,3,1,3,4,1,0,0,1,55,1,2,0,0,1,1
26,5852,2,3,1,3,4,1,1,0,1,55,1,2,0,0,1,1
26,5923,7,9,10,5,7,4,1,0,2,29,0,1,0,0,2,1
26,5923,7,9,10,5,7,4,0,0,2,29,0,1,0,0,2,1
26,6229,9,9,9,7,8,8,1,1,5,38,0,1,0,0,5,0
26,6229,9,9,9,7,8,8,0,1,5,38,0,1,0,0,5,0
26,6379,6,4,7,4,4,8,0,0,6,22,0,1,0,0,1,1
26,6379,6,4,7,4,4,8,1,0,6,22,0,1,0,0,1,1
26,7259,9,10,9,7,8,10,1,0,5,26,0,1,0,0,5,0
26,7259,9,10,9,7,8,10,0,0,5,26,0,1,0,0,5,0
26,8881,0,2,2,2,3,3,1,1,10,40,0,2,0,0,0,1
26,8881,0,2,2,2,3,3,0,1,10,40,0,2,0,0,0,1
26,8882,9,9,10,6,8,7,0,1,9,22,0,2,0,0,2,0
26,8882,9,9,10,6,8,7,1,1,9,22,0,2,0,0,2,0
26,9405,9,9,10,9,10,10,0,1,10,38,1,2,0,0,7,1
26,9405,9,9,10,9,10,10,1,1,10,38,1,2,0,0,7,1
26,9437,6,8,10,6,8,10,0,0,9,23,0,3,0,1,2,1
26,9437,6,8,10,6,8,10,1,0,9,23,0,3,0,1,2,1
26,9830,2,2,4,2,2,2,0,0,2,48,0,1,0,0,0,1
26,9830,2,2,4,2,2,2,1,0,2,48,0,1,0,0,0,1
27,1032,10,10,9,10,10,9,0,1,9,29,0,3,0,0,7,1
27,1032,10,10,9,10,10,9,1,1,9,29,0,3,0,0,7,1
27,10528,2,5,2,1,1,2,1,0,1,41,0,3,0,0,1,0
27,10528,2,5,2,1,1,2,0,0,1,41,0,3,0,0,1,0
27,10540,2,3,1,1,2,3,1,1,1,31,1,1,0,0,1,0
27,10540,2,3,1,1,2,3,0,1,1,31,1,1,0,0,1,0
27,10921,6,9,10,7,4,6,0,0,2,26,0,2,0,0,2,0
27,10921,6,9,10,7,4,6,1,0,2,26,0,2,0,0,2,0
27,2072,2,0,2,1,0,1,1,0,1,66,1,1,0,0,1,0
27,2072,2,0,2,1,0,1,0,0,1,66,1,1,0,0,1,0
27,3122,4,3,7,5,5,4,1,0,4,46,0,1,0,0,2,0
27,3122,4,3,7,5,5,4,0,0,4,46,0,1,0,0,2,0
27,332,8,8,7,5,7,8,1,0,7,30,1,2,0,0,2,1
27,332,8,8,7,5,7,8,0,0,7,30,1,2,0,0,2,1
27,3552,0,1,1,2,1,1,1,0,3,28,0,1,0,0,0,0
27,3552,0,1,1,2,1,1,0,0,3,28,0,1,0,0,0,0
27,3574,6,8,10,6,7,6,1,1,3,24,0,2,0,0,2,1
27,3574,6,8,10,6,7,6,0,1,3,24,0,2,0,0,2,1
27,3783,0,0,1,1,1,2,1,0,1,38,0,1,0,0,0,1
27,3783,0,0,1,1,1,2,0,0,1,38,0,1,0,0,0,1
27,4403,8,10,9,10,9,8,1,0,7,40,0,2,0,0,6,1
27,4403,8,10,9,10,9,8,0,0,7,40,0,2,0,0,6,1
27,4655,10,9,10,9,8,9,1,0,8,31,0,1,0,0,10,0
27,4655,10,9,10,9,8,9,0,0,8,31,0,1,0,0,10,0
27,5027,9,8,10,9,10,8,0,1,4,27,0,2,0,0,6,1
27,5027,9,8,10,9,10,8,1,1,4,27,0,2,0,0,6,1
27,5057,1,2,2,0,1,3,1,0,1,49,1,2,0,0,1,1
27,5057,1,2,2,0,1,3,0,0,1,49,1,2,0,0,1,1
27,5114,10,10,10,10,10,9,1,1,7,50,0,1,0,0,26,1
27,5114,10,10,10,10,10,9,0,1,7,50,0,1,0,0,26,1
27,5263,9,10,10,10,10,9,1,1,10,19,0,2,2,1,3,1
27,5263,9,10,10,10,10,9,0,1,10,19,0,2,2,1,3,1
27,5383,4,4,9,3,4,7,0,1,9,19,1,2,0,0,1,1
27,5383,4,4,9,3,4,7,1,1,9,19,1,2,0,0,1,1
27,5886,0,1,0,0,2,2,1,0,1,53,0,1,0,0,0,0
27,5886,0,1,0,0,2,2,0,0,1,53,0,1,0,0,0,0
27,7012,0,0,3,1,2,1,0,0,2,28,0,2,0,0,0,1
27,7012,0,0,3,1,2,1,1,0,2,28,0,2,0,0,0,1
27,7245,10,9,10,10,10,9,0,1,8,25,0,2,0,0,5,0
27,7245,10,9,10,10,10,9,1,1,8,25,0,2,0,0,5,0
27,7468,5,6,7,5,7,5,1,1,7,42,0,1,0,0,2,1
27,7468,5,6,7,5,7,5,0,1,7,42,0,1,0,0,2,1
27,7605,3,4,2,1,2,1,1,1,1,49,0,2,0,0,1,0
27,7605,3,4,2,1,2,1,0,1,1,49,0,2,0,0,1,0
27,8171,0,1,0,0,0,2,1,0,2,38,0,1,0,0,0,0
27,8171,0,1,0,0,0,2,0,0,2,38,0,1,0,0,0,0
27,9801,7,10,10,9,8,10,1,0,5,25,0,2,0,0,4,0
27,9801,7,10,10,9,8,10,0,0,5,25,0,2,0,0,4,0
27,9921,2,3,9,4,4,6,1,0,5,27,0,2,0,0,1,0
27,9921,2,3,9,4,4,6,0,0,5,27,0,2,0,0,1,0
28,10979,2,0,2,1,3,0,1,0,1,43,0,2,0,0,0,0
28,10979,2,0,2,1,3,0,0,0,1,43,0,2,0,0,0,0
28,122,10,10,9,9,9,8,0,1,10,30,0,2,0,0,8,0
28,122,10,10,9,9,9,8,1,1,10,30,0,2,0,0,8,0
28,1834,1,3,4,3,6,2,1,0,4,31,0,1,0,0,0,1
28,1834,1,3,4,3,6,2,0,0,4,31,0,1,0,0,0,1
28,3056,2,1,1,0,1,0,1,0,3,25,0,2,0,0,0,1
28,3056,2,1,1,0,1,0,0,0,3,25,0,2,0,0,0,1
28,3146,1,0,4,4,4,1,0,1,3,37,0,3,0,0,0,1
28,3146,1,0,4,4,4,1,1,1,3,37,0,3,0,0,0,1
28,3585,1,1,3,3,3,1,1,1,1,54,0,1,0,0,1,0
28,3585,1,1,3,3,3,1,0,1,1,54,0,1,0,0,1,0
28,363,9,9,10,10,10,10,1,1,5,44,0,1,0,0,8,0
28,363,9,9,10,10,10,10,0,1,5,44,0,1,0,0,8,0
28,3761,9,10,10,10,9,10,1,1,5,42,0,2,0,0,7,1
28,3761,9,10,10,10,9,10,0,1,5,42,0,2,0,0,7,1
28,4076,9,9,8,9,7,10,0,0,6,33,0,2,0,0,6,1
28,4076,9,9,8,9,7,10,1,0,6,33,0,2,0,0,6,1
28,4730,7,6,6,6,4,7,1,1,2,20,0,1,0,0,1,1
28,4730,7,6,6,6,4,7,0,1,2,20,0,1,0,0,1,1
28,5224,4,6,7,3,2,3,0,1,8,25,0,2,0,0,0,1
28,5224,4,6,7,3,2,3,1,1,8,25,0,2,0,0,0,1
28,5354,2,4,0,5,4,1,0,1,9,24,0,2,0,0,1,0
28,5354,2,4,0,5,4,1,1,1,9,24,0,2,0,0,1,0
28,5553,2,2,3,3,0,1,1,0,3,22,0,1,0,0,0,1
28,5553,2,2,3,3,0,1,0,0,3,22,0,1,0,0,0,1
28,7257,5,5,4,4,3,2,0,1,3,24,0,1,0,0,1,1
28,7257,5,5,4,4,3,2,1,1,3,24,0,1,0,0,1,1
28,7340,1,3,1,2,1,0,0,1,4,31,1,1,0,0,0,1
28,7340,1,3,1,2,1,0,1,1,4,31,1,1,0,0,0,1
28,7723,5,3,6,1,3,0,0,0,2,24,0,3,0,0,0,1
28,7723,5,3,6,1,3,0,1,0,2,24,0,3,0,0,0,1
28,7754,7,7,9,7,5,8,1,1,4,25,0,1,0,0,2,0
28,7754,7,7,9,7,5,8,0,1,4,25,0,1,0,0,2,0
28,8036,1,3,3,4,5,3,1,0,1,42,0,3,0,0,1,0
28,8036,1,3,3,4,5,3,0,0,1,42,0,3,0,0,1,0
28,8278,5,8,8,6,7,5,1,1,6,53,0,2,0,0,3,1
28,8278,5,8,8,6,7,5,0,1,6,53,0,2,0,0,3,1
28,829,9,10,10,10,9,10,0,1,10,22,0,1,1,0,6,1
28,829,9,10,10,10,9,10,1,1,10,22,0,1,1,0,6,1
28,8835,7,9,7,8,9,8,0,0,1,29,0,2,0,0,3,0
28,8835,7,9,7,8,9,8,1,0,1,29,0,2,0,0,3,0
28,9031,10,10,10,10,9,10,1,1,7,27,0,2,0,0,21,1
28,9031,10,10,10,10,9,10,0,1,7,27,0,2,0,0,21,1
28,9488,2,1,2,2,1,1,1,1,4,21,0,1,0,0,0,0
28,9488,2,1,2,2,1,1,0,1,4,21,0,1,0,0,0,0
28,956,9,10,10,8,10,10,0,1,10,24,0,2,0,0,4,1
28,956,9,10,10,8,10,10,1,1,10,24,0,2,0,0,4,1
28,9747,9,8,10,7,10,9,1,1,4,32,0,2,0,0,4,1
28,9747,9,8,10,7,10,9,0,1,4,32,0,2,0,0,4,1
29,10167,9,10,7,6,7,8,0,1,6,24,0,2,0,0,2,1
29,10167,9,10,7,6,7,8,1,1,6,24,0,2,0,0,2,1
29,1314,10,10,10,10,10,10,0,1,8,31,0,2,0,3,25,0
29,1314,10,10,10,10,10,10,1,1,8,31,0,2,0,3,25,0
29,1446,7,9,8,6,4,5,1,0,1,35,0,1,0,0,2,1
29,1446,7,9,8,6,4,5,0,0,1,35,0,1,0,0,2,1
29,2405,0,0,0,1,0,1,1,0,3,24,1,2,0,0,0,1
29,2405,0,0,0,1,0,1,0,0,3,24,1,2,0,0,0,1
29,2780,0,0,0,1,0,0,0,0,1,58,0,1,0,0,0,0
29,2780,0,0,0,1,0,0,1,0,1,58,0,1,0,0,0,0
29,3298,10,9,10,9,10,8,0,0,5,31,0,1,0,0,6,0
29,3298,10,9,10,9,10,8,1,0,5,31,0,1,0,0,6,0
29,4441,0,0,2,0,1,1,1,0,2,54,1,1,0,0,1,0
29,4441,0,0,2,0,1,1,0,0,2,54,1,1,0,0,1,0
29,4510,5,6,5,4,3,1,0,0,1,54,0,1,0,0,2,0
29,4510,5,6,5,4,3,1,1,0,1,54,0,1,0,0,2,0
29,5096,1,1,0,1,0,0,0,0,4,38,1,2,0,0,0,0
29,5096,1,1,0,1,0,0,1,0,4,38,1,2,0,0,0,0
29,5370,3,1,6,1,1,5,1,0,2,23,0,2,0,0,1,0
29,5370,3,1,6,1,1,5,0,0,2,23,0,2,0,0,1,0
29,5745,8,9,8,7,9,8,1,0,3,29,0,2,0,0,2,1
29,5745,8,9,8,7,9,8,0,0,3,29,0,2,0,0,2,1
29,5821,10,9,7,8,8,7,0,0,5,31,0,1,0,0,3,0
29,5821,10,9,7,8,8,7,1,0,5,31,0,1,0,0,3,0
29,6595,0,1,0,1,1,0,1,0,1,40,0,2,0,0,0,1
29,6595,0,1,0,1,1,0,0,0,1,40,0,2,0,0,0,1
29,6862,10,10,10,10,9,9,1,0,4,31,0,2,0,0,5,1
29,6862,10,10,10,10,9,9,0,0,4,31,0,2,0,0,5,1
29,730,2,1,0,0,1,2,0,0,6,35,0,4,0,0,0,1
29,730,2,1,0,0,1,2,1,0,6,35,0,4,0,0,0,1
29,807,2,1,0,0,2,3,0,0,9,23,0,1,0,0,0,0
29,807,2,1,0,0,2,3,1,0,9,23,0,1,0,0,0,0
29,8253,0,2,0,1,1,0,1,0,3,29,0,2,0,0,0,0
29,8253,0,2,0,1,1,0,0,0,3,29,0,2,0,0,0,0
29,8891,9,10,10,10,9,10,0,1,4,56,0,1,0,0,17,1
29,8891,9,10,10,10,9,10,1,1,4,56,0,1,0,0,17,1
29,9040,9,10,7,8,5,9,1,0,1,34,0,2,0,0,3,1
29,9040,9,10,7,8,5,9,0,0,1,34,0,2,0,0,3,1
29,9163,10,10,10,10,10,10,0,1,8,31,0,2,1,1,12,0
29,9163,10,10,10,10,10,10,1,1,8,31,0,2,1,1,12,0
29,919,0,1,3,0,1,1,0,1,10,36,0,3,0,0,1,0
29,919,0,1,3,0,1,1,1,1,10,36,0,3,0,0,1,0
29,9534,10,10,10,10,10,10,0,1,6,49,0,2,0,0,29,1
29,9534,10,10,10,10,10,10,1,1,6,49,0,2,0,0,29,1
29,9746,3,2,0,1,2,3,1,0,7,23,0,3,0,0,0,0
29,9746,3,2,0,1,2,3,0,0,7,23,0,3,0,0,0,0
29,9811,10,10,7,9,9,9,0,1,9,25,1,2,0,0,5,1
29,9811,10,10,7,9,9,9,1,1,9,25,1,2,0,0,5,1
29,9852,9,9,7,9,8,9,0,1,10,21,0,2,0,2,2,1
29,9852,9,9,7,9,8,9,1,1,10,21,0,2,0,2,2,1
3,10448,10,10,10,10,9,9,1,1,4,48,0,2,0,0,11,0
3,10448,10,10,10,10,9,9,0,1,4,48,0,2,0,0,11,0
3,2338,1,0,0,1,0,0,1,0,1,59,0,3,0,0,0,0
3,2338,1,0,0,1,0,0,0,0,1,59,0,3,0,0,0,0
3,2624,3,4,2,5,5,5,0,1,2,51,0,2,0,0,0,1
3,2624,3,4,2,5,5,5,1,1,2,51,0,2,0,0,0,1
3,2685,2,2,3,3,5,1,0,0,5,21,1,2,0,0,0,1
3,2685,2,2,3,3,5,1,1,0,5,21,1,2,0,0,0,1
3,2691,1,4,3,4,6,4,1,0,1,54,0,2,0,0,0,0
3,2691,1,4,3,4,6,4,0,0,1,54,0,2,0,0,0,0
3,3768,3,6,3,2,6,3,1,0,1,36,1,2,0,0,1,0
3,3768,3,6,3,2,6,3,0,0,1,36,1,2,0,0,1,0
3,4029,3,1,2,1,1,2,1,1,2,28,0,3,0,0,0,0
3,4029,3,1,2,1,1,2,0,1,2,28,0,3,0,0,0,0
3,4082,1,1,2,5,5,3,1,1,5,24,0,1,0,0,0,1
3,4082,1,1,2,5,5,3,0,1,5,24,0,1,0,0,0,1
3,4126,2,4,7,4,6,3,1,1,2,30,0,2,0,0,0,1
3,4126,2,4,7,4,6,3,0,1,2,30,0,2,0,0,0,1
3,4426,0,4,0,3,1,2,1,0,2,43,1,1,0,0,0,0
3,4426,0,4,0,3,1,2,0,0,2,43,1,1,0,0,0,0
3,4620,1,8,4,5,4,4,1,0,2,41,0,1,0,0,0,1
3,4620,1,8,4,5,4,4,0,0,2,41,0,1,0,0,0,1
3,5607,10,9,9,7,8,7,0,0,3,38,0,1,0,0,2,1
3,5607,10,9,9,7,8,7,1,0,3,38,0,1,0,0,2,1
3,5614,8,10,10,8,8,8,0,1,8,33,0,2,0,0,2,1
