blockID,defID,condition,groundTruth,compasScore,turkScore,imageID,defAge,defGender,defRace,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeDegree
12,6769,1,0,2,4, WF-026,40,1,1,0,0,0,1
12,6769,2,0,2,5, WF-026,40,1,1,0,0,0,1
12,7427,0,0,8,19, BM-013,27,0,2,0,0,8,0
12,7427,1,0,8,17, WM-015,27,0,2,0,0,8,0
12,7427,2,0,8,17, BM-005,27,0,2,0,0,8,0
12,7987,0,1,9,20, BM-022,29,0,1,4,1,10,1
12,7987,1,1,9,20, WM-016,29,0,1,4,1,10,1
12,7987,2,1,9,20, WM-002,29,0,1,4,1,10,1
12,8107,0,0,1,4, BF-203,49,1,1,0,0,1,0
12,8107,1,0,1,5, WF-221,49,1,1,0,0,1,0
12,8107,2,0,1,3, WF-221,49,1,1,0,0,1,0
12,8308,0,1,7,17, BM-005,27,0,2,1,0,6,1
12,8308,1,1,7,18, WM-009,27,0,2,1,0,6,1
12,8308,2,1,7,18, BM-002,27,0,2,1,0,6,1
12,8885,0,1,8,6, BM-016,22,0,2,0,1,1,1
12,8885,1,1,8,9, WM-019,22,0,2,0,1,1,1
12,8885,2,1,8,9, BM-013,22,0,2,0,1,1,1
12,8929,0,1,2,3, BM-032,30,0,3,0,0,1,1
12,8929,1,1,2,5, WM-021,30,0,3,0,0,1,1
12,8929,2,1,2,4, LM-201,30,0,3,0,0,1,1
12,9303,0,0,9,0, BM-017,30,0,2,0,0,0,0
12,9303,1,0,9,1, WM-012,30,0,2,0,0,0,0
12,9303,2,0,9,2, BM-017,30,0,2,0,0,0,0
12,9563,0,0,6,7, BM-001,22,0,1,0,0,1,1
12,9563,1,0,6,4, WM-003,22,0,1,0,0,1,1
12,9563,2,0,6,11, WM-003,22,0,1,0,0,1,1
12,9953,0,1,3,11, BM-010,23,0,2,0,0,1,1
12,9953,1,1,3,11, WM-010,23,0,2,0,0,1,1
12,9953,2,1,3,12, BM-003,23,0,2,0,0,1,1
13,210,0,1,7,19, BM-004,32,0,2,0,0,3,1
13,210,1,1,7,17, WM-002,32,0,2,0,0,3,1
13,210,2,1,7,18, BM-004,32,0,2,0,0,3,1
13,366,0,1,8,13, BM-015,22,0,1,0,0,1,0
13,366,1,1,8,16, WM-017,22,0,1,0,0,1,0
13,366,2,1,8,12, WM-006,22,0,1,0,0,1,0
13,1244,0,0,4,15, BM-034,47,0,1,0,0,2,1
13,1244,1,0,4,15, WM-221,47,0,1,0,0,2,1
13,1244,2,0,4,12, WM-221,47,0,1,0,0,2,1
13,1874,0,0,4,8, BF-003,28,1,1,0,0,1,0
13,1874,1,0,4,8, WF-003,28,1,1,0,0,1,0
13,1874,2,0,4,6, WF-001,28,1,1,0,0,1,0
13,2446,0,1,3,7, BM-002,23,0,1,0,0,0,1
13,2446,1,1,3,4, WM-004,23,0,1,0,0,0,1
13,2446,2,1,3,8, WM-003,23,0,1,0,0,0,1
13,2484,0,0,1,1, BM-213,50,0,1,0,0,0,0
13,2484,1,0,1,1, WM-248,50,0,1,0,0,0,0
13,2484,2,0,1,2, WM-248,50,0,1,0,0,0,0
13,2654,0,0,7,18, BM-010,27,0,2,0,0,3,0
13,2654,1,0,7,16, WM-010,27,0,2,0,0,3,0
13,2654,2,0,7,19, BM-003,27,0,2,0,0,3,0
13,2865,0,1,4,18, BM-013,22,0,2,0,0,2,1
13,2865,1,1,4,15, WM-015,22,0,2,0,0,2,1
13,2865,2,1,4,20, BM-005,22,0,2,0,0,2,1
13,3113,0,1,3,15, BM-018,34,0,3,0,0,2,1
13,3113,1,1,3,14, WM-013,34,0,3,0,0,2,1
13,3113,2,1,3,17, LM-201,34,0,3,0,0,2,1
13,4612,0,1,7,17, BM-011,31,0,1,0,0,4,1
13,4612,1,1,7,19, WM-011,31,0,1,0,0,4,1
13,4612,2,1,7,20, WM-002,31,0,1,0,0,4,1
13,5128,0,0,2,8, BM-012,39,0,3,0,0,1,0
13,5128,1,0,2,6, WM-018,39,0,3,0,0,1,0
13,5128,2,0,2,5, LM-215,39,0,3,0,0,1,0
13,5535,0,1,6,12, BM-009,21,0,1,0,0,1,1
13,5535,1,1,6,10, WM-001,21,0,1,0,0,1,1
13,5535,2,1,6,18, WM-001,21,0,1,0,0,1,1
13,5921,0,1,3,20, BM-212,52,0,1,0,0,4,0
13,5921,1,1,3,19, WM-223,52,0,1,0,0,4,0
13,5921,2,1,3,18, WM-223,52,0,1,0,0,4,0
13,6570,0,0,4,18, BM-218,47,0,1,0,0,2,1
13,6570,1,0,4,16, WM-249,47,0,1,0,0,2,1
13,6570,2,0,4,15, WM-249,47,0,1,0,0,2,1
13,6661,0,0,2,6, BM-003,24,0,1,0,0,0,1
13,6661,1,0,2,5, WM-006,24,0,1,0,0,0,1
13,6661,2,0,2,3, WM-004,24,0,1,0,0,0,1
13,7381,0,0,6,4, BF-027,43,1,2,0,0,0,1
13,7381,1,0,6,4, WF-026,43,1,2,0,0,0,1
13,7381,2,0,6,1, BF-027,43,1,2,0,0,0,1
13,7488,0,1,8,8, BM-036,21,0,2,0,0,0,1
13,7488,1,1,8,3, WM-024,21,0,2,0,0,0,1
13,7488,2,1,8,7, BM-009,21,0,2,0,0,0,1
13,7581,0,1,1,8, BM-005,27,0,2,0,0,0,0
13,7581,1,1,1,10, WM-009,27,0,2,0,0,0,0
13,7581,2,1,1,6, BM-002,27,0,2,0,0,0,0
13,7962,0,0,1,1, BF-024,41,1,2,0,0,0,1
13,7962,1,0,1,2, WF-014,41,1,2,0,0,0,1
13,7962,2,0,1,1, BF-024,41,1,2,0,0,0,1
13,8000,0,1,3,16, BF-001,26,1,2,0,0,1,1
13,8000,1,1,3,12, WF-001,26,1,2,0,0,1,1
13,8000,2,1,3,13, BF-001,26,1,2,0,0,1,1
13,8285,0,1,6,19, BM-001,28,0,2,0,0,8,0
13,8285,1,1,6,20, WM-003,28,0,2,0,0,8,0
13,8285,2,1,6,20, BM-001,28,0,2,0,0,8,0
13,8761,0,1,2,17, BM-017,32,0,1,0,0,4,0
13,8761,1,1,2,18, WM-012,32,0,1,0,0,4,0
13,8761,2,1,2,20, WM-011,32,0,1,0,0,4,0
13,9392,0,0,5,6, BM-225,53,0,1,0,0,1,0
13,9392,1,0,5,8, empty2,53,0,1,0,0,1,0
13,9392,2,0,5,4, empty,53,0,1,0,0,1,0
13,10243,0,0,3,1, BF-007,29,1,3,0,0,0,0
13,10243,1,0,3,2, WF-002,29,1,3,0,0,0,0
13,10243,2,0,3,0, LF-200,29,1,3,0,0,0,0
13,10449,0,0,2,14, BF-203,51,1,2,0,0,3,0
13,10449,1,0,2,15, WF-221,51,1,2,0,0,3,0
13,10449,2,0,2,13, BF-203,51,1,2,0,0,3,0
14,98,0,1,6,19, BM-003,27,0,2,0,1,6,1
14,98,1,1,6,16, WM-006,27,0,2,0,1,6,1
14,98,2,1,6,18, BM-003,27,0,2,0,1,6,1
14,622,0,0,6,0, BF-024,39,1,1,0,0,0,0
14,622,1,0,6,0, WF-014,39,1,1,0,0,0,0
14,622,2,0,6,3, WF-014,39,1,1,0,0,0,0
14,1250,0,1,8,19, BM-011,35,0,2,0,0,13,1
14,1250,1,1,8,19, WM-011,35,0,2,0,0,13,1
14,1250,2,1,8,19, BM-011,35,0,2,0,0,13,1
14,1325,0,0,1,1, BF-203,52,1,2,0,0,0,1
14,1325,1,0,1,0, WF-221,52,1,2,0,0,0,1
14,1325,2,0,1,0, BF-203,52,1,2,0,0,0,1
14,1604,0,1,5,14, BM-033,36,0,2,0,0,4,0
14,1604,1,1,5,16, WM-220,36,0,2,0,0,4,0
14,1604,2,1,5,11, BM-025,36,0,2,0,0,4,0
14,2220,0,1,4,19, BM-034,52,0,2,0,0,15,0
14,2220,1,1,4,20, WM-221,52,0,2,0,0,15,0
14,2220,2,1,4,19, BM-034,52,0,2,0,0,15,0
14,2537,0,0,2,0, BF-003,27,1,2,0,0,0,0
14,2537,1,0,2,0, WF-003,27,1,2,0,0,0,0
14,2537,2,0,2,0, BF-003,27,1,2,0,0,0,0
14,2766,0,1,8,18, BM-002,28,0,2,0,0,8,1
14,2766,1,1,8,18, WM-004,28,0,2,0,0,8,1
14,2766,2,1,8,19, BM-002,28,0,2,0,0,8,1
14,3337,0,1,8,20, BM-004,32,0,2,0,0,14,1
14,3337,1,1,8,20, WM-002,32,0,2,0,0,14,1
14,3337,2,1,8,19, BM-004,32,0,2,0,0,14,1
14,3387,0,1,1,6, BM-212,52,0,2,0,0,1,0
14,3387,1,1,1,8, WM-223,52,0,2,0,0,1,0
14,3387,2,1,1,9, BM-212,52,0,2,0,0,1,0
14,3818,0,0,4,1, BM-010,23,0,2,0,0,1,0
14,3818,1,0,4,5, WM-010,23,0,2,0,0,1,0
14,3818,2,0,4,6, BM-010,23,0,2,0,0,1,0
14,3925,0,1,3,4, BM-001,22,0,2,0,0,0,1
14,3925,1,1,3,3, WM-003,22,0,2,0,0,0,1
14,3925,2,1,3,7, BM-001,22,0,2,0,0,0,1
14,4335,0,0,9,1, BM-012,37,0,2,0,0,0,1
14,4335,1,0,9,4, WM-018,37,0,2,0,0,0,1
14,4335,2,0,9,7, BM-012,37,0,2,0,0,0,1
14,4336,0,0,4,6, BM-015,23,0,2,0,0,1,1
14,4336,1,0,4,3, WM-017,23,0,2,0,0,1,1
14,4336,2,0,4,7, BM-015,23,0,2,0,0,1,1
14,5634,0,0,1,0, BM-021,39,0,1,0,0,0,1
14,5634,1,0,1,0, WM-023,39,0,1,0,0,0,1
14,5634,2,0,1,1, WM-018,39,0,1,0,0,0,1
14,6320,0,1,10,19, BM-025,39,0,2,0,0,21,1
14,6320,1,1,10,20, WM-201,39,0,2,0,0,21,1
14,6320,2,1,10,20, BM-021,39,0,2,0,0,21,1
14,6525,0,1,1,3, BM-213,51,0,1,0,0,1,1
14,6525,1,1,1,4, WM-248,51,0,1,0,0,1,1
14,6525,2,1,1,9, WM-221,51,0,1,0,0,1,1
14,7355,0,0,3,4, BF-007,35,1,1,0,0,2,0
14,7355,1,0,3,11, WF-002,35,1,1,0,0,2,0
14,7355,2,0,3,10, WF-002,35,1,1,0,0,2,0
14,7607,0,0,3,6, BF-001,23,1,2,0,0,1,1
14,7607,1,0,3,10, WF-001,23,1,2,0,0,1,1
14,7607,2,0,3,9, BF-001,23,1,2,0,0,1,1
14,8140,0,1,10,20, BM-018,31,0,2,3,0,16,1
14,8140,1,1,10,19, WM-013,31,0,2,3,0,16,1
14,8140,2,1,10,20, BM-018,31,0,2,3,0,16,1
14,8239,0,0,10,19, BM-005,28,0,2,0,0,7,1
14,8239,1,0,10,20, WM-009,28,0,2,0,0,7,1
14,8239,2,0,10,19, BM-005,28,0,2,0,0,7,1
14,8379,0,0,1,1, empty2,76,0,4,0,0,0,1
14,8379,1,0,1,1, empty2,76,0,4,0,0,0,1
14,8379,2,0,1,1, empty,76,0,4,0,0,0,1
14,8681,0,1,9,20, BM-017,33,0,2,0,0,12,1
14,8681,1,1,9,18, WM-012,33,0,2,0,0,12,1
14,8681,2,1,9,19, BM-017,33,0,2,0,0,12,1
14,9129,0,0,6,10, BM-013,26,0,2,0,0,2,1
14,9129,1,0,6,11, WM-015,26,0,2,0,0,2,1
14,9129,2,0,6,13, BM-013,26,0,2,0,0,2,1
14,10359,0,0,6,9, BM-016,25,0,2,0,0,2,0
14,10359,1,0,6,11, WM-019,25,0,2,0,0,2,0
14,10359,2,0,6,10, BM-016,25,0,2,0,0,2,0
15,70,0,0,4,2, BM-011,29,0,2,0,0,0,1
15,70,1,0,4,2, WM-011,29,0,2,0,0,0,1
15,70,2,0,4,4, BM-004,29,0,2,0,0,0,1
15,728,0,1,1,19, BM-017,34,0,3,0,0,4,1
15,728,1,1,1,17, WM-012,34,0,3,0,0,4,1
15,728,2,1,1,19, LM-202,34,0,3,0,0,4,1
15,963,0,0,5,10, BM-001,25,0,1,0,0,1,1
15,963,1,0,5,7, WM-003,25,0,1,0,0,1,1
15,963,2,0,5,15, WM-003,25,0,1,0,0,1,1
15,2402,0,1,7,19, BM-034,46,0,2,0,0,15,1
15,2402,1,1,7,19, WM-221,46,0,2,0,0,15,1
15,2402,2,1,7,20, BM-034,46,0,2,0,0,15,1
15,2438,0,0,1,1, empty2,67,0,4,0,0,0,0
15,2438,1,0,1,2, empty2,67,0,4,0,0,0,0
15,2438,2,0,1,2, empty,67,0,4,0,0,0,0
15,2583,0,0,3,16, BF-009,35,1,1,0,0,4,1
15,2583,1,0,3,16, WF-008,35,1,1,0,0,4,1
15,2583,2,0,3,15, WF-002,35,1,1,0,0,4,1
15,2632,0,0,1,15, empty2,56,0,1,0,0,4,1
15,2632,1,0,1,15, empty2,56,0,1,0,0,4,1
15,2632,2,0,1,17, empty,56,0,1,0,0,4,1
15,3999,0,0,1,8, BM-206,41,0,2,0,0,1,1
15,3999,1,0,1,7, WM-258,41,0,2,0,0,1,1
15,3999,2,0,1,10, BM-021,41,0,2,0,0,1,1
15,4159,0,1,2,8, BM-044,41,0,1,0,0,1,1
15,4159,1,1,2,5, WM-225,41,0,1,0,0,1,1
15,4159,2,1,2,7, WM-201,41,0,1,0,0,1,1
15,5042,0,1,7,19, BM-012,45,0,2,0,0,13,0
15,5042,1,1,7,20, WM-018,45,0,2,0,0,13,0
15,5042,2,1,7,20, BM-012,45,0,2,0,0,13,0
15,5052,0,0,4,2, BM-033,44,0,1,0,0,0,1
15,5052,1,0,4,3, WM-220,44,0,1,0,0,0,1
15,5052,2,0,4,4, WM-023,44,0,1,0,0,0,1
15,5935,0,1,4,18, BM-005,24,0,2,0,0,3,1
15,5935,1,1,4,19, WM-009,24,0,2,0,0,3,1
15,5935,2,1,4,20, BM-002,24,0,2,0,0,3,1
15,6249,0,1,3,10, BM-025,38,0,1,0,0,2,1
15,6249,1,1,3,9, WM-201,38,0,1,0,0,2,1
15,6249,2,1,3,16, WM-018,38,0,1,0,0,2,1
15,6864,0,1,10,19, BM-013,26,0,2,0,0,6,0
15,6864,1,1,10,20, WM-015,26,0,2,0,0,6,0
15,6864,2,1,10,19, BM-005,26,0,2,0,0,6,0
15,7206,0,1,2,19, BM-021,37,0,3,0,0,6,1
15,7206,1,1,2,19, WM-023,37,0,3,0,0,6,1
15,7206,2,1,2,19, LM-215,37,0,3,0,0,6,1
15,7320,0,1,8,18, BM-019,22,0,1,0,2,3,1
15,7320,1,1,8,17, WM-026,22,0,1,0,2,3,1
15,7320,2,1,8,19, WM-004,22,0,1,0,2,3,1
15,7459,0,1,8,19, BM-002,26,0,2,0,0,10,1
15,7459,1,1,8,20, WM-004,26,0,2,0,0,10,1
15,7459,2,1,8,20, BM-001,26,0,2,0,0,10,1
15,7868,0,0,3,2, BF-024,37,1,2,0,0,0,1
15,7868,1,0,3,3, WF-014,37,1,2,0,0,0,1
15,7868,2,0,3,4, BF-024,37,1,2,0,0,0,1
15,7916,0,0,7,3, BM-010,25,0,2,0,0,0,1
15,7916,1,0,7,4, WM-010,25,0,2,0,0,0,1
15,7916,2,0,7,7, BM-003,25,0,2,0,0,0,1
15,8866,0,0,3,7, BF-007,34,1,3,0,0,1,0
15,8866,1,0,3,6, WF-002,34,1,3,0,0,1,0
15,8866,2,0,3,6, LF-200,34,1,3,0,0,1,0
15,9509,0,1,7,20, BM-015,27,0,2,0,0,9,1
15,9509,1,1,7,19, WM-017,27,0,2,0,0,9,1
15,9509,2,1,7,19, BM-010,27,0,2,0,0,9,1
15,9556,0,0,2,7, BM-004,30,0,3,0,0,1,1
15,9556,1,0,2,10, WM-002,30,0,3,0,0,1,1
15,9556,2,0,2,14, LM-201,30,0,3,0,0,1,1
15,10271,0,0,3,7, BM-018,33,0,3,0,0,2,0
15,10271,1,0,3,10, WM-013,33,0,3,0,0,2,0
15,10271,2,0,3,10, LM-210,33,0,3,0,0,2,0
15,10509,0,0,7,17, BM-016,25,0,2,0,1,3,1
15,10509,1,0,7,16, WM-019,25,0,2,0,1,3,1
15,10509,2,0,7,20, BM-013,25,0,2,0,1,3,1
15,10660,0,1,2,4, BM-003,23,0,3,0,0,0,0
15,10660,1,1,2,2, WM-006,23,0,3,0,0,0,0
15,10660,2,1,2,5, LM-200,23,0,3,0,0,0,0
16,67,0,1,8,20, BM-017,35,0,2,1,0,13,1
16,67,1,1,8,17, WM-012,35,0,2,1,0,13,1
16,67,2,1,8,20, BM-011,35,0,2,1,0,13,1
16,533,0,1,5,2, BF-001,23,1,2,0,0,0,1
16,533,1,1,5,1, WF-001,23,1,2,0,0,0,1
16,533,2,1,5,2, BF-001,23,1,2,0,0,0,1
16,654,0,0,1,2, BM-011,33,0,1,0,0,0,1
16,654,1,0,1,1, WM-011,33,0,1,0,0,0,1
16,654,2,0,1,3, WM-002,33,0,1,0,0,0,1
16,692,0,1,5,20, BM-020,29,0,2,0,0,3,1
16,692,1,1,5,17, WM-014,29,0,2,0,0,3,1
16,692,2,1,5,19, BM-018,29,0,2,0,0,3,1
16,1787,0,0,5,2, BM-010,24,0,2,0,0,0,1
16,1787,1,0,5,4, WM-010,24,0,2,0,0,0,1
16,1787,2,0,5,3, BM-003,24,0,2,0,0,0,1
16,2291,0,0,1,3, empty2,72,0,1,0,0,1,0
16,2291,1,0,1,5, empty2,72,0,1,0,0,1,0
16,2291,2,0,1,2, empty,72,0,1,0,0,1,0
16,2874,0,1,2,17, BM-004,33,0,2,0,0,2,0
16,2874,1,1,2,16, WM-002,33,0,2,0,0,2,0
16,2874,2,1,2,14, BM-004,33,0,2,0,0,2,0
16,3674,0,0,2,1, BF-010,32,1,2,0,0,0,1
16,3674,1,0,2,1, WF-018,32,1,2,0,0,0,1
16,3674,2,0,2,0, BF-009,32,1,2,0,0,0,1
16,4112,0,0,3,9, BM-009,21,0,2,0,0,1,1
16,4112,1,0,3,10, WM-001,21,0,2,0,0,1,1
16,4112,2,0,3,13, BM-009,21,0,2,0,0,1,1
16,4534,0,0,2,2, BF-009,32,1,2,0,0,0,0
16,4534,1,0,2,1, WF-008,32,1,2,0,0,0,0
16,4534,2,0,2,0, BF-007,32,1,2,0,0,0,0
16,4641,0,0,4,9, BF-015,35,1,1,0,0,1,0
16,4641,1,0,4,2, WF-033,35,1,1,0,0,1,0
16,4641,2,0,4,5, WF-008,35,1,1,0,0,1,0
16,6278,0,0,2,4, BF-011,30,1,2,0,0,0,1
16,6278,1,0,2,3, WF-023,30,1,2,0,0,0,1
16,6278,2,0,2,4, BF-010,30,1,2,0,0,0,1
16,6432,0,0,5,16, BF-024,42,1,1,0,0,3,1
16,6432,1,0,5,16, WF-014,42,1,1,0,0,3,1
16,6432,2,0,5,15, WF-014,42,1,1,0,0,3,1
16,6791,0,0,1,19, empty2,57,0,2,0,0,3,1
16,6791,1,0,1,18, empty2,57,0,2,0,0,3,1
16,6791,2,0,1,16, empty,57,0,2,0,0,3,1
16,6875,0,0,8,9, BM-002,22,0,1,0,0,0,1
16,6875,1,0,8,8, WM-004,22,0,1,0,0,0,1
16,6875,2,0,8,11, WM-003,22,0,1,0,0,0,1
16,7037,0,1,10,20, BM-001,26,0,2,0,1,6,1
16,7037,1,1,10,19, WM-003,26,0,2,0,1,6,1
16,7037,2,1,10,20, BM-001,26,0,2,0,1,6,1
16,7051,0,0,1,3, empty2,56,0,2,0,0,1,1
16,7051,1,0,1,2, empty2,56,0,2,0,0,1,1
16,7051,2,0,1,8, empty,56,0,2,0,0,1,1
16,7948,0,0,6,3, BM-003,27,0,2,0,0,0,1
16,7948,1,0,6,2, WM-006,27,0,2,0,0,0,1
16,7948,2,0,6,2, BM-002,27,0,2,0,0,0,1
16,8724,0,1,9,20, BM-021,42,0,2,1,0,7,1
16,8724,1,1,9,18, WM-023,42,0,2,1,0,7,1
16,8724,2,1,9,20, BM-021,42,0,2,1,0,7,1
16,9072,0,1,7,15, BM-012,37,0,2,0,0,4,0
16,9072,1,1,7,17, WM-018,37,0,2,0,0,4,0
16,9072,2,1,7,15, BM-012,37,0,2,0,0,4,0
16,9106,0,1,2,18, BF-007,32,1,1,0,0,2,1
16,9106,1,1,2,20, WF-002,32,1,1,0,0,2,1
16,9106,2,1,2,18, WF-002,32,1,1,0,0,2,1
16,9632,0,0,1,10, BM-034,46,0,1,0,0,1,1
16,9632,1,0,1,12, WM-221,46,0,1,0,0,1,1
16,9632,2,0,1,14, WM-221,46,0,1,0,0,1,1
16,9914,0,1,4,20, BM-005,23,0,1,0,1,4,0
16,9914,1,1,4,18, WM-009,23,0,1,0,1,4,0
16,9914,2,1,4,19, WM-004,23,0,1,0,1,4,0
16,9942,0,0,1,5, BM-212,46,0,3,0,0,0,1
16,9942,1,0,1,3, WM-223,46,0,3,0,0,0,1
16,9942,2,0,1,2, LM-203,46,0,3,0,0,0,1
16,10659,0,1,10,18, BM-018,30,0,2,0,1,18,1
16,10659,1,1,10,17, WM-013,30,0,2,0,1,18,1
16,10659,2,1,10,20, BM-017,30,0,2,0,1,18,1
17,156,0,1,6,19, BM-001,24,0,1,0,1,8,1
17,156,1,1,6,20, WM-003,24,0,1,0,1,8,1
17,156,2,1,6,16, WM-003,24,0,1,0,1,8,1
17,222,0,0,1,4, BF-024,43,1,1,0,0,0,0
17,222,1,0,1,2, WF-014,43,1,1,0,0,0,0
17,222,2,0,1,3, WF-014,43,1,1,0,0,0,0
17,2153,0,1,8,18, BM-010,22,0,2,0,0,3,1
17,2153,1,1,8,20, WM-010,22,0,2,0,0,3,1
17,2153,2,1,8,18, BM-002,22,0,2,0,0,3,1
17,2211,0,1,7,19, BM-015,24,0,2,0,0,5,1
17,2211,1,1,7,19, WM-017,24,0,2,0,0,5,1
17,2211,2,1,7,19, BM-005,24,0,2,0,0,5,1
17,2410,0,0,4,16, BF-007,33,1,3,0,0,2,0
17,2410,1,0,4,14, WF-002,33,1,3,0,0,2,0
17,2410,2,0,4,18, LF-200,33,1,3,0,0,2,0
17,2448,0,1,8,10, BM-037,21,0,2,0,0,0,1
17,2448,1,1,8,9, WM-025,21,0,2,0,0,0,1
17,2448,2,1,8,7, BM-036,21,0,2,0,0,0,1
17,2514,0,1,9,20, BM-011,35,0,2,0,1,23,1
17,2514,1,1,9,19, WM-011,35,0,2,0,1,23,1
17,2514,2,1,9,18, BM-004,35,0,2,0,1,23,1
17,2767,0,1,1,4, empty2,67,0,1,0,0,2,0
17,2767,1,1,1,9, empty2,67,0,1,0,0,2,0
17,2767,2,1,1,14, empty,67,0,1,0,0,2,0
17,2820,0,0,1,0, empty2,66,0,1,0,0,0,0
17,2820,1,0,1,2, empty2,66,0,1,0,0,0,0
17,2820,2,0,1,3, empty,66,0,1,0,0,0,0
17,3229,0,0,5,15, BM-002,26,0,1,0,0,2,1
17,3229,1,0,5,15, WM-004,26,0,1,0,0,2,1
17,3229,2,0,5,16, WM-004,26,0,1,0,0,2,1
17,3676,0,0,5,11, BM-212,50,0,2,0,0,1,1
17,3676,1,0,5,11, WM-223,50,0,2,0,0,1,1
17,3676,2,0,5,12, BM-212,50,0,2,0,0,1,1
17,4596,0,1,1,0, BM-034,52,0,2,0,0,0,0
17,4596,1,1,1,2, WM-221,52,0,2,0,0,0,0
17,4596,2,1,1,3, BM-034,52,0,2,0,0,0,0
17,5515,0,0,1,3, BM-012,45,0,2,0,0,1,0
17,5515,1,0,1,6, WM-018,45,0,2,0,0,1,0
17,5515,2,0,1,7, BM-012,45,0,2,0,0,1,0
17,5818,0,0,5,4, BM-019,23,0,2,0,0,0,1
17,5818,1,0,5,7, WM-026,23,0,2,0,0,0,1
17,5818,2,0,5,6, BM-013,23,0,2,0,0,0,1
17,6056,0,1,8,19, BM-004,31,0,1,0,0,17,1
17,6056,1,1,8,20, WM-002,31,0,1,0,0,17,1
17,6056,2,1,8,20, WM-002,31,0,1,0,0,17,1
17,6818,0,1,4,0, BF-203,51,1,1,0,0,0,0
17,6818,1,1,4,1, WF-221,51,1,1,0,0,0,0
17,6818,2,1,4,2, WF-221,51,1,1,0,0,0,0
17,6911,0,1,4,3, BM-009,20,0,3,0,0,0,0
17,6911,1,1,4,4, WM-001,20,0,3,0,0,0,0
17,6911,2,1,4,3, LM-207,20,0,3,0,0,0,0
17,7455,0,0,7,12, BM-016,22,0,2,0,0,0,1
17,7455,1,0,7,12, WM-019,22,0,2,0,0,0,1
17,7455,2,0,7,11, BM-010,22,0,2,0,0,0,1
17,7615,0,0,1,3, BM-018,34,0,2,0,0,0,1
17,7615,1,0,1,3, WM-013,34,0,2,0,0,0,1
17,7615,2,0,1,7, BM-011,34,0,2,0,0,0,1
17,8416,0,0,3,12, BF-001,24,1,2,0,0,0,1
17,8416,1,0,3,13, WF-001,24,1,2,0,0,0,1
17,8416,2,0,3,10, BF-001,24,1,2,0,0,0,1
17,8747,0,1,9,19, BM-005,25,0,1,0,0,5,1
17,8747,1,1,9,19, WM-009,25,0,1,0,0,5,1
17,8747,2,1,9,19, WM-006,25,0,1,0,0,5,1
17,10010,0,1,9,6, BM-036,21,0,2,0,0,0,1
17,10010,1,1,9,6, WM-024,21,0,2,0,0,0,1
17,10010,2,1,9,6, BM-009,21,0,2,0,0,0,1
17,10536,0,1,9,18, BM-003,26,0,2,0,0,8,1
17,10536,1,1,9,20, WM-006,26,0,2,0,0,8,1
17,10536,2,1,9,18, BM-001,26,0,2,0,0,8,1
17,10920,0,0,5,18, BM-017,34,0,1,0,0,4,1
17,10920,1,0,5,16, WM-012,34,0,1,0,0,4,1
17,10920,2,0,5,17, WM-011,34,0,1,0,0,4,1
17,10997,0,0,3,3, BM-013,23,0,2,0,0,0,1
17,10997,1,0,3,2, WM-015,23,0,2,0,0,0,1
17,10997,2,0,3,2, BM-003,23,0,2,0,0,0,1
18,364,0,0,3,7, BM-023,25,0,2,0,0,0,1
18,364,1,0,3,5, WM-028,25,0,2,0,0,0,1
18,364,2,0,3,1, BM-016,25,0,2,0,0,0,1
18,400,0,1,4,2, BF-001,23,1,2,0,0,0,1
18,400,1,1,4,2, WF-001,23,1,2,0,0,0,1
18,400,2,1,4,1, BF-001,23,1,2,0,0,0,1
18,2053,0,0,7,2, BM-001,23,0,2,0,0,0,0
18,2053,1,0,7,1, WM-003,23,0,2,0,0,0,0
18,2053,2,0,7,2, BM-001,23,0,2,0,0,0,0
18,2216,0,0,2,10, BM-021,44,0,2,0,0,2,1
18,2216,1,0,2,12, WM-023,44,0,2,0,0,2,1
18,2216,2,0,2,11, BM-012,44,0,2,0,0,2,1
18,2613,0,0,1,1, BM-034,46,0,1,0,0,0,1
18,2613,1,0,1,6, WM-221,46,0,1,0,0,0,1
18,2613,2,0,1,5, WM-221,46,0,1,0,0,0,1
18,2723,0,1,6,17, BM-002,25,0,2,0,0,4,1
18,2723,1,1,6,20, WM-004,25,0,2,0,0,4,1
18,2723,2,1,6,15, BM-002,25,0,2,0,0,4,1
18,2794,0,1,4,19, BM-016,27,0,1,0,1,4,0
18,2794,1,1,4,19, WM-019,27,0,1,0,1,4,0
18,2794,2,1,4,17, WM-003,27,0,1,0,1,4,0
18,3847,0,1,7,17, BM-010,22,0,2,1,0,2,1
18,3847,1,1,7,19, WM-010,22,0,2,1,0,2,1
18,3847,2,1,7,13, BM-005,22,0,2,1,0,2,1
18,4164,0,0,4,19, BF-024,40,1,1,0,0,4,1
18,4164,1,0,4,19, WF-014,40,1,1,0,0,4,1
18,4164,2,0,4,16, WF-014,40,1,1,0,0,4,1
18,4368,0,1,4,15, BM-005,22,0,3,0,0,1,1
18,4368,1,1,4,13, WM-009,22,0,3,0,0,1,1
18,4368,2,1,4,12, LM-200,22,0,3,0,0,1,1
18,4719,0,0,1,1, BM-017,29,0,1,0,0,0,0
18,4719,1,0,1,2, WM-012,29,0,1,0,0,0,0
18,4719,2,0,1,4, WM-002,29,0,1,0,0,0,0
